hpo_iri,hpo_label,term,term_label,do_type,digital_object,file_url
http://purl.obolibrary.org/obo/HP_0030383,Abnormal proportion of marginal zone B cells,http://purl.obolibrary.org/obo/CL_0000236,B cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0030384,Decreased proportion of marginal zone B cells,http://purl.obolibrary.org/obo/CL_0000236,B cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0030385,Increased proportion of marginal zone B cells,http://purl.obolibrary.org/obo/CL_0000236,B cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0030386,Abnormal class-switched memory B cell proportion,http://purl.obolibrary.org/obo/CL_0000236,B cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0030387,Increased class-switched memory B cell proportion,http://purl.obolibrary.org/obo/CL_0000236,B cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0030388,Decreased class-switched memory B cell proportion,http://purl.obolibrary.org/obo/CL_0000236,B cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0032184,Increased memory T cell proportion,http://purl.obolibrary.org/obo/CL_0000236,B cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0010975,Abnormal B cell count,http://purl.obolibrary.org/obo/CL_0000236,B cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0010976,Decreased total B cell count,http://purl.obolibrary.org/obo/CL_0000236,B cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0040218,Reduced total natural killer cell count,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0040219,Absent natural killer cells,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0012176,Abnormal natural killer cell morphology,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0012177,Abnormal natural killer cell physiology,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0040089,Abnormal total natural killer cell count,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0410183,Abnormal glucose-6-phosphate dehydrogenase level in leukocytes,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0410190,Decreased glucose-6-phosphate dehydrogenase level in leukocytes,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0410191,Increased glucose-6-phosphate dehydrogenase level in leukocytes,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0004852,Reduced leukocyte alkaline phosphatase,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0008318,Elevated leukocyte alkaline phosphatase,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0008161,Absent leukocyte alkaline phosphatase,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0001882,Decreased total leukocyte count,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0001974,Increased total leukocyte count,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0001881,Abnormal leukocyte morphology,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0001876,Pancytopenia,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0011893,Abnormal leukocyte count,http://purl.obolibrary.org/obo/CL_0000738,leukocyte,2d-ftu,https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://cdn.humanatlas.io/digital-objects/2d-ftu/thymus-thymus-lobule/v1.4/assets/2d-ftu-thymus-thymus-lobule.svg
http://purl.obolibrary.org/obo/HP_0001880,Increased total eosinophil count,http://purl.obolibrary.org/obo/CL_0000771,eosinophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0020064,Abnormal total eosinophil count,http://purl.obolibrary.org/obo/CL_0000771,eosinophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0031891,Decreased total eosinophil count,http://purl.obolibrary.org/obo/CL_0000771,eosinophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0001879,Abnormal eosinophil morphology,http://purl.obolibrary.org/obo/CL_0000771,eosinophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0041044,Low neutrophil alkaline phosphatase,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0012085,Pyuria,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0410310,Abnormality of neutrophil morphology in CSF,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0005400,Reduction of neutrophil motility,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0001874,Abnormality of neutrophils,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0001875,Decreased total neutrophil count,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0011990,Abnormal neutrophil physiology,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0011991,Abnormal total neutrophil count,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0011992,Abnormal neutrophil morphology,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/small-intestine-villus,https://cdn.humanatlas.io/digital-objects/2d-ftu/small-intestine-villus/v1.1/assets/2d-ftu-small-intestine-villus.svg
http://purl.obolibrary.org/obo/HP_0041044,Low neutrophil alkaline phosphatase,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-red-pulp/v1.3/assets/2d-ftu-spleen-red-pulp.svg
http://purl.obolibrary.org/obo/HP_0012085,Pyuria,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-red-pulp/v1.3/assets/2d-ftu-spleen-red-pulp.svg
http://purl.obolibrary.org/obo/HP_0410310,Abnormality of neutrophil morphology in CSF,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-red-pulp/v1.3/assets/2d-ftu-spleen-red-pulp.svg
http://purl.obolibrary.org/obo/HP_0005400,Reduction of neutrophil motility,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-red-pulp/v1.3/assets/2d-ftu-spleen-red-pulp.svg
http://purl.obolibrary.org/obo/HP_0001874,Abnormality of neutrophils,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-red-pulp/v1.3/assets/2d-ftu-spleen-red-pulp.svg
http://purl.obolibrary.org/obo/HP_0001875,Decreased total neutrophil count,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-red-pulp/v1.3/assets/2d-ftu-spleen-red-pulp.svg
http://purl.obolibrary.org/obo/HP_0011990,Abnormal neutrophil physiology,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-red-pulp/v1.3/assets/2d-ftu-spleen-red-pulp.svg
http://purl.obolibrary.org/obo/HP_0011991,Abnormal total neutrophil count,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-red-pulp/v1.3/assets/2d-ftu-spleen-red-pulp.svg
http://purl.obolibrary.org/obo/HP_0011992,Abnormal neutrophil morphology,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-red-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-red-pulp/v1.3/assets/2d-ftu-spleen-red-pulp.svg
http://purl.obolibrary.org/obo/HP_0041044,Low neutrophil alkaline phosphatase,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-white-pulp/v1.3/assets/2d-ftu-spleen-white-pulp.svg
http://purl.obolibrary.org/obo/HP_0012085,Pyuria,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-white-pulp/v1.3/assets/2d-ftu-spleen-white-pulp.svg
http://purl.obolibrary.org/obo/HP_0410310,Abnormality of neutrophil morphology in CSF,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-white-pulp/v1.3/assets/2d-ftu-spleen-white-pulp.svg
http://purl.obolibrary.org/obo/HP_0005400,Reduction of neutrophil motility,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-white-pulp/v1.3/assets/2d-ftu-spleen-white-pulp.svg
http://purl.obolibrary.org/obo/HP_0001874,Abnormality of neutrophils,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-white-pulp/v1.3/assets/2d-ftu-spleen-white-pulp.svg
http://purl.obolibrary.org/obo/HP_0001875,Decreased total neutrophil count,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-white-pulp/v1.3/assets/2d-ftu-spleen-white-pulp.svg
http://purl.obolibrary.org/obo/HP_0011990,Abnormal neutrophil physiology,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-white-pulp/v1.3/assets/2d-ftu-spleen-white-pulp.svg
http://purl.obolibrary.org/obo/HP_0011991,Abnormal total neutrophil count,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-white-pulp/v1.3/assets/2d-ftu-spleen-white-pulp.svg
http://purl.obolibrary.org/obo/HP_0011992,Abnormal neutrophil morphology,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2d-ftu,https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,https://cdn.humanatlas.io/digital-objects/2d-ftu/spleen-white-pulp/v1.3/assets/2d-ftu-spleen-white-pulp.svg
http://purl.obolibrary.org/obo/HP_0006476,Abnormality of the pancreatic islet cells,http://purl.obolibrary.org/obo/UBERON_0000006,islet of Langerhans,2d-ftu,https://purl.humanatlas.io/2d-ftu/pancreas-islets-langerhans,https://cdn.humanatlas.io/digital-objects/2d-ftu/pancreas-islets-langerhans/v1.3/assets/2d-ftu-pancreas-islets-langerhans.svg
http://purl.obolibrary.org/obo/HP_0004510,Pancreatic islet-cell hyperplasia,http://purl.obolibrary.org/obo/UBERON_0000006,islet of Langerhans,2d-ftu,https://purl.humanatlas.io/2d-ftu/pancreas-islets-langerhans,https://cdn.humanatlas.io/digital-objects/2d-ftu/pancreas-islets-langerhans/v1.3/assets/2d-ftu-pancreas-islets-langerhans.svg
http://purl.obolibrary.org/obo/HP_0002037,Inflammation of the large intestine,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,2d-ftu,https://purl.humanatlas.io/2d-ftu/large-intestine-crypt-lieberkuhn,https://cdn.humanatlas.io/digital-objects/2d-ftu/large-intestine-crypt-lieberkuhn/v1.3/assets/2d-ftu-large-intestine-crypt-lieberkuhn.svg
http://purl.obolibrary.org/obo/HP_0002250,Abnormal large intestine morphology,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,2d-ftu,https://purl.humanatlas.io/2d-ftu/large-intestine-crypt-lieberkuhn,https://cdn.humanatlas.io/digital-objects/2d-ftu/large-intestine-crypt-lieberkuhn/v1.3/assets/2d-ftu-large-intestine-crypt-lieberkuhn.svg
http://purl.obolibrary.org/obo/HP_0012700,Abnormal large intestine physiology,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,2d-ftu,https://purl.humanatlas.io/2d-ftu/large-intestine-crypt-lieberkuhn,https://cdn.humanatlas.io/digital-objects/2d-ftu/large-intestine-crypt-lieberkuhn/v1.3/assets/2d-ftu-large-intestine-crypt-lieberkuhn.svg
http://purl.obolibrary.org/obo/HP_0000153,Abnormality of the mouth,http://purl.obolibrary.org/obo/UBERON_0000165,mouth,2d-ftu,https://purl.humanatlas.io/2d-ftu/mouth-parotid-gland,https://cdn.humanatlas.io/digital-objects/2d-ftu/mouth-parotid-gland/v1.1/assets/2d-ftu-mouth-parotid-gland.svg
http://purl.obolibrary.org/obo/HP_0000154,Wide mouth,http://purl.obolibrary.org/obo/UBERON_0000165,mouth,2d-ftu,https://purl.humanatlas.io/2d-ftu/mouth-parotid-gland,https://cdn.humanatlas.io/digital-objects/2d-ftu/mouth-parotid-gland/v1.1/assets/2d-ftu-mouth-parotid-gland.svg
http://purl.obolibrary.org/obo/HP_0000194,Open mouth,http://purl.obolibrary.org/obo/UBERON_0000165,mouth,2d-ftu,https://purl.humanatlas.io/2d-ftu/mouth-parotid-gland,https://cdn.humanatlas.io/digital-objects/2d-ftu/mouth-parotid-gland/v1.1/assets/2d-ftu-mouth-parotid-gland.svg
